    0 <= x <= 30    ; y =     63.0000 +      0.6000 x ; interpolation
10680 <= x <= 10710 ; y =   5777.0000 +     -0.5333 x ; interpolation
10710 <= x <= 10740 ; y =  -6004.0000 +      0.5667 x ; interpolation
10740 <= x <= 10770 ; y =   5452.0000 +     -0.5000 x ; interpolation
10770 <= x <= 10800 ; y =  -6395.0000 +      0.6000 x ; interpolation
10800 <= x <= 10830 ; y =   6925.0000 +     -0.6333 x ; interpolation
10830 <= x <= 10860 ; y =   -295.0000 +      0.0333 x ; interpolation
10860 <= x <= 10890 ; y =  -5725.0000 +      0.5333 x ; interpolation
10890 <= x <= 10920 ; y =   1535.0000 +     -0.1333 x ; interpolation
10920 <= x <= 10950 ; y =  -1377.0000 +      0.1333 x ; interpolation
10950 <= x <= 10980 ; y =    813.0000 +     -0.0667 x ; interpolation
10980 <= x <= 11010 ; y =  -1017.0000 +      0.1000 x ; interpolation
11010 <= x <= 11040 ; y =   6690.0000 +     -0.6000 x ; interpolation
11040 <= x <= 11070 ; y =  -6558.0000 +      0.6000 x ; interpolation
11070 <= x <= 11100 ; y =   6726.0000 +     -0.6000 x ; interpolation
11100 <= x <= 11130 ; y =  -5854.0000 +      0.5333 x ; interpolation
11130 <= x <= 11160 ; y =   5647.0000 +     -0.5000 x ; interpolation
11160 <= x <= 11190 ; y =   -305.0000 +      0.0333 x ; interpolation
11190 <= x <= 11220 ; y =  -5154.0000 +      0.4667 x ; interpolation
11220 <= x <= 11250 ; y =   6066.0000 +     -0.5333 x ; interpolation
11250 <= x <= 11280 ; y =  -6309.0000 +      0.5667 x ; interpolation
11280 <= x <= 11310 ; y =   5723.0000 +     -0.5000 x ; interpolation
11310 <= x <= 11340 ; y =  -5964.0000 +      0.5333 x ; interpolation
11340 <= x <= 11370 ; y =   6510.0000 +     -0.5667 x ; interpolation
11370 <= x <= 11400 ; y =  -4860.0000 +      0.4333 x ; interpolation
11400 <= x <= 11430 ; y =    460.0000 +     -0.0333 x ; interpolation
11430 <= x <= 11460 ; y =  19891.0000 +     -1.7333 x ; interpolation
11460 <= x <= 11490 ; y = -14489.0000 +      1.2667 x ; interpolation
11490 <= x <= 11520 ; y =     65.0000 +      0.0000 x ; interpolation
11520 <= x <= 11550 ; y =  -6847.0000 +      0.6000 x ; interpolation
11550 <= x <= 11580 ; y =   6628.0000 +     -0.5667 x ; interpolation
11580 <= x <= 11610 ; y =  -6110.0000 +      0.5333 x ; interpolation
11610 <= x <= 11640 ; y =   6274.0000 +     -0.5333 x ; interpolation
11640 <= x <= 11670 ; y =  -6530.0000 +      0.5667 x ; interpolation
11670 <= x <= 11700 ; y =   7085.0000 +     -0.6000 x ; interpolation
11700 <= x <= 11730 ; y =  -6955.0000 +      0.6000 x ; interpolation
11730 <= x <= 11760 ; y =   6730.0000 +     -0.5667 x ; interpolation
11760 <= x <= 11790 ; y =  -7382.0000 +      0.6333 x ; interpolation
11790 <= x <= 11820 ; y =   1657.0000 +     -0.1333 x ; interpolation
11820 <= x <= 11850 ; y =   4809.0000 +     -0.4000 x ; interpolation
11850 <= x <= 11880 ; y =  -5461.0000 +      0.4667 x ; interpolation
11880 <= x <= 11910 ; y =    875.0000 +     -0.0667 x ; interpolation
11910 <= x <= 11940 ; y =   -713.0000 +      0.0667 x ; interpolation
11940 <= x <= 11970 ; y =    879.0000 +     -0.0667 x ; interpolation
11970 <= x <= 12000 ; y =     81.0000 +      0.0000 x ; interpolation
12000 <= x <= 12030 ; y =   -719.0000 +      0.0667 x ; interpolation
12030 <= x <= 12060 ; y =   6499.0000 +     -0.5333 x ; interpolation
12060 <= x <= 12090 ; y =  -6365.0000 +      0.5333 x ; interpolation
12090 <= x <= 12120 ; y =   6934.0000 +     -0.5667 x ; interpolation
12120 <= x <= 12150 ; y =  -6802.0000 +      0.5667 x ; interpolation
12150 <= x <= 12180 ; y =   6563.0000 +     -0.5333 x ; interpolation
12180 <= x <= 12210 ; y =  -6023.0000 +      0.5000 x ; interpolation
12210 <= x <= 12240 ; y =   6594.0000 +     -0.5333 x ; interpolation
12240 <= x <= 12270 ; y =  -1158.0000 +      0.1000 x ; interpolation
12270 <= x <= 12300 ; y =  -5248.0000 +      0.4333 x ; interpolation
12300 <= x <= 12330 ; y =   6232.0000 +     -0.5000 x ; interpolation
12330 <= x <= 12360 ; y =  -5276.0000 +      0.4333 x ; interpolation
12360 <= x <= 12390 ; y =   5436.0000 +     -0.4333 x ; interpolation
12390 <= x <= 12420 ; y =  -6541.0000 +      0.5333 x ; interpolation
12420 <= x <= 12450 ; y =   1739.0000 +     -0.1333 x ; interpolation
12450 <= x <= 12480 ; y =   5474.0000 +     -0.4333 x ; interpolation
12480 <= x <= 12510 ; y =  -6590.0000 +      0.5333 x ; interpolation
12510 <= x <= 12540 ; y =   6754.0000 +     -0.5333 x ; interpolation
12540 <= x <= 12570 ; y =  -1188.0000 +      0.1000 x ; interpolation
12570 <= x <= 12600 ; y =  -5378.0000 +      0.4333 x ; interpolation
12600 <= x <= 12630 ; y =    922.0000 +     -0.0667 x ; interpolation
12630 <= x <= 12660 ; y =  -1183.0000 +      0.1000 x ; interpolation
12660 <= x <= 12690 ; y =   5991.0000 +     -0.4667 x ; interpolation
12690 <= x <= 12720 ; y =  -5853.0000 +      0.4667 x ; interpolation
12720 <= x <= 12750 ; y =   6019.0000 +     -0.4667 x ; interpolation
12750 <= x <= 12780 ; y =  -5031.0000 +      0.4000 x ; interpolation
12780 <= x <= 12810 ; y =   5619.0000 +     -0.4333 x ; interpolation
12810 <= x <= 12840 ; y =  -5483.0000 +      0.4333 x ; interpolation
12840 <= x <= 12870 ; y =   5645.0000 +     -0.4333 x ; interpolation
12870 <= x <= 12900 ; y =  -5938.0000 +      0.4667 x ; interpolation
12900 <= x <= 12930 ; y =   5242.0000 +     -0.4000 x ; interpolation
12930 <= x <= 12960 ; y =  -4671.0000 +      0.3667 x ; interpolation
12960 <= x <= 12990 ; y =   4401.0000 +     -0.3333 x ; interpolation
12990 <= x <= 13020 ; y =  -5125.0000 +      0.4000 x ; interpolation
13020 <= x <= 13050 ; y =   6159.0000 +     -0.4667 x ; interpolation
13050 <= x <= 13080 ; y =  -5586.0000 +      0.4333 x ; interpolation
13080 <= x <= 13110 ; y =   1826.0000 +     -0.1333 x ; interpolation
13110 <= x <= 13140 ; y =  -1670.0000 +      0.1333 x ; interpolation
13140 <= x <= 13170 ; y =   5338.0000 +     -0.4000 x ; interpolation
13170 <= x <= 13200 ; y =  -4759.0000 +      0.3667 x ; interpolation
13200 <= x <= 13230 ; y =    521.0000 +     -0.0333 x ; interpolation
13230 <= x <= 13260 ; y =  -1684.0000 +      0.1333 x ; interpolation
13260 <= x <= 13290 ; y =   1852.0000 +     -0.1333 x ; interpolation
13290 <= x <= 13320 ; y =   -806.0000 +      0.0667 x ; interpolation
13320 <= x <= 13350 ; y =   1858.0000 +     -0.1333 x ; interpolation
13350 <= x <= 13380 ; y =  -1702.0000 +      0.1333 x ; interpolation
13380 <= x <= 13410 ; y =   1420.0000 +     -0.1000 x ; interpolation
13410 <= x <= 13440 ; y =   5443.0000 +     -0.4000 x ; interpolation
13440 <= x <= 13470 ; y =  -6653.0000 +      0.5000 x ; interpolation
13470 <= x <= 13500 ; y =   6817.0000 +     -0.5000 x ; interpolation
13500 <= x <= 13530 ; y =  -8033.0000 +      0.6000 x ; interpolation
13530 <= x <= 13560 ; y =   7752.0000 +     -0.5667 x ; interpolation
13560 <= x <= 13590 ; y =  -5808.0000 +      0.4333 x ; interpolation
13590 <= x <= 13620 ; y =   7782.0000 +     -0.5667 x ; interpolation
13620 <= x <= 13650 ; y =  -8562.0000 +      0.6333 x ; interpolation
13650 <= x <= 13680 ; y =   7363.0000 +     -0.5333 x ; interpolation
13680 <= x <= 13710 ; y =   -845.0000 +      0.0667 x ; interpolation
13710 <= x <= 13740 ; y =    526.0000 +     -0.0333 x ; interpolation
13740 <= x <= 13770 ; y =  18846.0000 +     -1.3667 x ; interpolation
13770 <= x <= 13800 ; y = -21087.0000 +      1.5333 x ; interpolation
13800 <= x <= 13830 ; y =  -3607.0000 +      0.2667 x ; interpolation
13830 <= x <= 13860 ; y =   6996.0000 +     -0.5000 x ; interpolation
13860 <= x <= 13890 ; y =  -7326.0000 +      0.5333 x ; interpolation
13890 <= x <= 13920 ; y =   7953.0000 +     -0.5667 x ; interpolation
13920 <= x <= 13950 ; y =  -8287.0000 +      0.6000 x ; interpolation
13950 <= x <= 13980 ; y =   7523.0000 +     -0.5333 x ; interpolation
13980 <= x <= 14010 ; y =  -7389.0000 +      0.5333 x ; interpolation
14010 <= x <= 14040 ; y =   8022.0000 +     -0.5667 x ; interpolation
14040 <= x <= 14070 ; y =  -7890.0000 +      0.5667 x ; interpolation
14070 <= x <= 14100 ; y =   8056.0000 +     -0.5667 x ; interpolation
14100 <= x <= 14130 ; y =  -6984.0000 +      0.5000 x ; interpolation
14130 <= x <= 14160 ; y =   7146.0000 +     -0.5000 x ; interpolation
14160 <= x <= 14190 ; y =   -878.0000 +      0.0667 x ; interpolation
14190 <= x <= 14220 ; y =  -6554.0000 +      0.4667 x ; interpolation
14220 <= x <= 14250 ; y =   7666.0000 +     -0.5333 x ; interpolation
14250 <= x <= 14280 ; y =  -7534.0000 +      0.5333 x ; interpolation
14280 <= x <= 14310 ; y =   6746.0000 +     -0.4667 x ; interpolation
14310 <= x <= 14340 ; y =  -6133.0000 +      0.4333 x ; interpolation
14340 <= x <= 14370 ; y =   6295.0000 +     -0.4333 x ; interpolation
14370 <= x <= 14400 ; y =  -7596.0000 +      0.5333 x ; interpolation
14400 <= x <= 14430 ; y =    564.0000 +     -0.0333 x ; interpolation
14430 <= x <= 14460 ; y =   7779.0000 +     -0.5333 x ; interpolation
14460 <= x <= 14490 ; y =  -8127.0000 +      0.5667 x ; interpolation
14490 <= x <= 14520 ; y =   6846.0000 +     -0.4667 x ; interpolation
14520 <= x <= 14550 ; y =  -5738.0000 +      0.4000 x ; interpolation
14550 <= x <= 14580 ; y =   5902.0000 +     -0.4000 x ; interpolation
14580 <= x <= 14610 ; y =  -5762.0000 +      0.4000 x ; interpolation
14610 <= x <= 14640 ; y =   7387.0000 +     -0.5000 x ; interpolation
14640 <= x <= 14670 ; y =  -2373.0000 +      0.1667 x ; interpolation
14670 <= x <= 14700 ; y =   3006.0000 +     -0.2000 x ; interpolation
14700 <= x <= 14730 ; y =  -8264.0000 +      0.5667 x ; interpolation
14730 <= x <= 14760 ; y =   8430.0000 +     -0.5667 x ; interpolation
14760 <= x <= 14790 ; y =  -8790.0000 +      0.6000 x ; interpolation
14790 <= x <= 14820 ; y =   -902.0000 +      0.0667 x ; interpolation
14820 <= x <= 14850 ; y =   3050.0000 +     -0.2000 x ; interpolation
14850 <= x <= 14880 ; y =  -1405.0000 +      0.1000 x ; interpolation
14880 <= x <= 14910 ; y =   1571.0000 +     -0.1000 x ; interpolation
14910 <= x <= 14940 ; y =  -1411.0000 +      0.1000 x ; interpolation
14940 <= x <= 14970 ; y =   2075.0000 +     -0.1333 x ; interpolation
14970 <= x <= 15000 ; y =   6067.0000 +     -0.4000 x ; interpolation
15000 <= x <= 15030 ; y =  -1933.0000 +      0.1333 x ; interpolation
15030 <= x <= 15060 ; y =  -4939.0000 +      0.3333 x ; interpolation
15060 <= x <= 15090 ; y =   5101.0000 +     -0.3333 x ; interpolation
15090 <= x <= 15120 ; y =  -5965.0000 +      0.4000 x ; interpolation
15120 <= x <= 15150 ; y =     83.0000 +      0.0000 x ; interpolation
15150 <= x <= 15180 ; y =   1598.0000 +     -0.1000 x ; interpolation
15180 <= x <= 15210 ; y =  -1438.0000 +      0.1000 x ; interpolation
15210 <= x <= 15240 ; y =   5153.0000 +     -0.3333 x ; interpolation
15240 <= x <= 15270 ; y =  -5007.0000 +      0.3333 x ; interpolation
15270 <= x <= 15300 ; y =   4155.0000 +     -0.2667 x ; interpolation
15300 <= x <= 15330 ; y =  -4005.0000 +      0.2667 x ; interpolation
15330 <= x <= 15360 ; y =   5193.0000 +     -0.3333 x ; interpolation
15360 <= x <= 15390 ; y =  -5559.0000 +      0.3667 x ; interpolation
15390 <= x <= 15420 ; y =   9318.0000 +     -0.6000 x ; interpolation
15420 <= x <= 15450 ; y =  -8672.0000 +      0.5667 x ; interpolation
15450 <= x <= 15480 ; y =   9353.0000 +     -0.6000 x ; interpolation
15480 <= x <= 15510 ; y =   -967.0000 +      0.0667 x ; interpolation
15510 <= x <= 15540 ; y =   1101.0000 +     -0.0667 x ; interpolation
15540 <= x <= 15570 ; y =  -8741.0000 +      0.5667 x ; interpolation
15570 <= x <= 15600 ; y =   -956.0000 +      0.0667 x ; interpolation
15600 <= x <= 15630 ; y =   8404.0000 +     -0.5333 x ; interpolation
15630 <= x <= 15660 ; y =  -7747.0000 +      0.5000 x ; interpolation
15660 <= x <= 15690 ; y =   1127.0000 +     -0.0667 x ; interpolation
15690 <= x <= 15720 ; y =   -965.0000 +      0.0667 x ; interpolation
15720 <= x <= 15750 ; y =    607.0000 +     -0.0333 x ; interpolation
15750 <= x <= 15780 ; y =   8482.0000 +     -0.5333 x ; interpolation
15780 <= x <= 15810 ; y =  -7824.0000 +      0.5000 x ; interpolation
15810 <= x <= 15840 ; y =   9040.0000 +     -0.5667 x ; interpolation
15840 <= x <= 15870 ; y =  -9968.0000 +      0.6333 x ; interpolation
15870 <= x <= 15900 ; y =     83.0000 +      0.0000 x ; interpolation
15900 <= x <= 15930 ; y =     83.0000 +      0.0000 x ; interpolation
15930 <= x <= 15960 ; y =   9641.0000 +     -0.6000 x ; interpolation
15960 <= x <= 15990 ; y =  -9511.0000 +      0.6000 x ; interpolation
15990 <= x <= 16020 ; y =  10743.0000 +     -0.6667 x ; interpolation
16020 <= x <= 16050 ; y =  -9015.0000 +      0.5667 x ; interpolation
16050 <= x <= 16080 ; y =   9175.0000 +     -0.5667 x ; interpolation
16080 <= x <= 16110 ; y =  18823.0000 +     -1.1667 x ; interpolation
16110 <= x <= 16140 ; y = -23063.0000 +      1.4333 x ; interpolation
16140 <= x <= 16170 ; y =  -4771.0000 +      0.3000 x ; interpolation
16170 <= x <= 16200 ; y =     80.0000 +      0.0000 x ; interpolation
16200 <= x <= 16230 ; y =   7100.0000 +     -0.4333 x ; interpolation
16230 <= x <= 16260 ; y =  -7507.0000 +      0.4667 x ; interpolation
16260 <= x <= 16290 ; y =   8211.0000 +     -0.5000 x ; interpolation
16290 <= x <= 16320 ; y =  -8622.0000 +      0.5333 x ; interpolation
16320 <= x <= 16350 ; y =   8242.0000 +     -0.5000 x ; interpolation
16350 <= x <= 16380 ; y =  -2113.0000 +      0.1333 x ; interpolation
16380 <= x <= 16410 ; y =   3347.0000 +     -0.2000 x ; interpolation
16410 <= x <= 16440 ; y =  -9234.0000 +      0.5667 x ; interpolation
16440 <= x <= 16470 ; y =   8302.0000 +     -0.5000 x ; interpolation
16470 <= x <= 16500 ; y =  -8717.0000 +      0.5333 x ; interpolation
16500 <= x <= 16530 ; y =   8333.0000 +     -0.5000 x ; interpolation
16530 <= x <= 16560 ; y =  -7646.0000 +      0.4667 x ; interpolation
16560 <= x <= 16590 ; y =   8914.0000 +     -0.5333 x ; interpolation
16590 <= x <= 16620 ; y =  -8229.0000 +      0.5000 x ; interpolation
16620 <= x <= 16650 ; y =   7837.0000 +     -0.4667 x ; interpolation
16650 <= x <= 16680 ; y =  -8813.0000 +      0.5333 x ; interpolation
16680 <= x <= 16710 ; y =  10091.0000 +     -0.6000 x ; interpolation
16710 <= x <= 16740 ; y =  -9961.0000 +      0.6000 x ; interpolation
16740 <= x <= 16770 ; y =   9569.0000 +     -0.5667 x ; interpolation
16770 <= x <= 16800 ; y =  -9437.0000 +      0.5667 x ; interpolation
16800 <= x <= 16830 ; y =   8483.0000 +     -0.5000 x ; interpolation
16830 <= x <= 16860 ; y =  -7786.0000 +      0.4667 x ; interpolation
16860 <= x <= 16890 ; y =   8512.0000 +     -0.5000 x ; interpolation
16890 <= x <= 16920 ; y =  -7252.0000 +      0.4333 x ; interpolation
16920 <= x <= 16950 ; y =   6848.0000 +     -0.4000 x ; interpolation
16950 <= x <= 16980 ; y =  -7277.0000 +      0.4333 x ; interpolation
16980 <= x <= 17010 ; y =   8005.0000 +     -0.4667 x ; interpolation
17010 <= x <= 17040 ; y =  -5603.0000 +      0.3333 x ; interpolation
17040 <= x <= 17070 ; y =   5757.0000 +     -0.3333 x ; interpolation
17070 <= x <= 17100 ; y =  -7899.0000 +      0.4667 x ; interpolation
17100 <= x <= 17130 ; y =  -1059.0000 +      0.0667 x ; interpolation
17130 <= x <= 17160 ; y =  10361.0000 +     -0.6000 x ; interpolation
17160 <= x <= 17190 ; y = -10231.0000 +      0.6000 x ; interpolation
17190 <= x <= 17220 ; y =   9824.0000 +     -0.5667 x ; interpolation
17220 <= x <= 17250 ; y =  -9118.0000 +      0.5333 x ; interpolation
17250 <= x <= 17280 ; y =   9282.0000 +     -0.5333 x ; interpolation
17280 <= x <= 17310 ; y =  -9726.0000 +      0.5667 x ; interpolation
17310 <= x <= 17340 ; y =   1237.0000 +     -0.0667 x ; interpolation
17340 <= x <= 17370 ; y =   8173.0000 +     -0.4667 x ; interpolation
17370 <= x <= 17400 ; y =  -8618.0000 +      0.5000 x ; interpolation
17400 <= x <= 17430 ; y =   8782.0000 +     -0.5000 x ; interpolation
17430 <= x <= 17460 ; y =  -9229.0000 +      0.5333 x ; interpolation
17460 <= x <= 17490 ; y =   8813.0000 +     -0.5000 x ; interpolation
17490 <= x <= 17520 ; y =  -8677.0000 +      0.5000 x ; interpolation
17520 <= x <= 17550 ; y =   8259.0000 +     -0.4667 x ; interpolation
17550 <= x <= 17580 ; y =  -8121.0000 +      0.4667 x ; interpolation
17580 <= x <= 17610 ; y =   8873.0000 +     -0.5000 x ; interpolation
17610 <= x <= 17640 ; y =  -8737.0000 +      0.5000 x ; interpolation
17640 <= x <= 17670 ; y =   8315.0000 +     -0.4667 x ; interpolation
17670 <= x <= 17700 ; y =   1836.0000 +     -0.1000 x ; interpolation
17700 <= x <= 17730 ; y =  -9374.0000 +      0.5333 x ; interpolation
17730 <= x <= 17760 ; y =   9538.0000 +     -0.5333 x ; interpolation
17760 <= x <= 17790 ; y =  -9998.0000 +      0.5667 x ; interpolation
17790 <= x <= 17820 ; y =  10164.0000 +     -0.5667 x ; interpolation
17820 <= x <= 17850 ; y =  -9438.0000 +      0.5333 x ; interpolation
17850 <= x <= 17880 ; y =  10197.0000 +     -0.5667 x ; interpolation
17880 <= x <= 17910 ; y = -10663.0000 +      0.6000 x ; interpolation
17910 <= x <= 17940 ; y =  10829.0000 +     -0.6000 x ; interpolation
17940 <= x <= 17970 ; y = -10699.0000 +      0.6000 x ; interpolation
17970 <= x <= 18000 ; y =  10865.0000 +     -0.6000 x ; interpolation
18000 <= x <= 18030 ; y = -10735.0000 +      0.6000 x ; interpolation
18030 <= x <= 18060 ; y =  10300.0000 +     -0.5667 x ; interpolation
18060 <= x <= 18090 ; y = -10168.0000 +      0.5667 x ; interpolation
18090 <= x <= 18120 ; y =  10937.0000 +     -0.6000 x ; interpolation
18120 <= x <= 18150 ; y =  -9599.0000 +      0.5333 x ; interpolation
18150 <= x <= 18180 ; y =   9761.0000 +     -0.5333 x ; interpolation
18180 <= x <= 18210 ; y = -10237.0000 +      0.5667 x ; interpolation
18210 <= x <= 18240 ; y =  10401.0000 +     -0.5667 x ; interpolation
18240 <= x <= 18270 ; y = -10879.0000 +      0.6000 x ; interpolation
18270 <= x <= 18300 ; y =  10436.0000 +     -0.5667 x ; interpolation
18300 <= x <= 18330 ; y = -10304.0000 +      0.5667 x ; interpolation
18330 <= x <= 18360 ; y =  10470.0000 +     -0.5667 x ; interpolation
18360 <= x <= 18390 ; y = -10338.0000 +      0.5667 x ; interpolation
18390 <= x <= 18420 ; y =    696.0000 +     -0.0333 x ; interpolation
18420 <= x <= 18450 ; y =  34466.0000 +     -1.8667 x ; interpolation
18450 <= x <= 18480 ; y =    641.0000 +     -0.0333 x ; interpolation
18480 <= x <= 18510 ; y = -34471.0000 +      1.8667 x ; interpolation
18510 <= x <= 18540 ; y =   9953.0000 +     -0.5333 x ; interpolation
18540 <= x <= 18570 ; y =  -9205.0000 +      0.5000 x ; interpolation
18570 <= x <= 18600 ; y =   9984.0000 +     -0.5333 x ; interpolation
18600 <= x <= 18630 ; y = -11096.0000 +      0.6000 x ; interpolation
18630 <= x <= 18660 ; y =  10639.0000 +     -0.5667 x ; interpolation
18660 <= x <= 18690 ; y = -10509.0000 +      0.5667 x ; interpolation
18690 <= x <= 18720 ; y =  10673.0000 +     -0.5667 x ; interpolation
18720 <= x <= 18750 ; y = -10543.0000 +      0.5667 x ; interpolation
18750 <= x <= 18780 ; y =  13832.0000 +     -0.7333 x ; interpolation
18780 <= x <= 18810 ; y = -11834.0000 +      0.6333 x ; interpolation
18810 <= x <= 18840 ; y =  -1802.0000 +      0.1000 x ; interpolation
18840 <= x <= 18870 ; y =     82.0000 +      0.0000 x ; interpolation
18870 <= x <= 18900 ; y =    711.0000 +     -0.0333 x ; interpolation
18900 <= x <= 18930 ; y =   7641.0000 +     -0.4000 x ; interpolation
18930 <= x <= 18960 ; y =  -8134.0000 +      0.4333 x ; interpolation
18960 <= x <= 18990 ; y =  10826.0000 +     -0.5667 x ; interpolation
18990 <= x <= 19020 ; y =  -9430.0000 +      0.5000 x ; interpolation
19020 <= x <= 19050 ; y =  -1188.0000 +      0.0667 x ; interpolation
19050 <= x <= 19080 ; y =  10242.0000 +     -0.5333 x ; interpolation
19080 <= x <= 19110 ; y = -10110.0000 +      0.5333 x ; interpolation
19110 <= x <= 19140 ; y =  12822.0000 +     -0.6667 x ; interpolation
19140 <= x <= 19170 ; y = -13336.0000 +      0.7000 x ; interpolation
19170 <= x <= 19200 ; y =  10307.0000 +     -0.5333 x ; interpolation
19200 <= x <= 19230 ; y =  -8893.0000 +      0.4667 x ; interpolation
19230 <= x <= 19260 ; y =  10337.0000 +     -0.5333 x ; interpolation
19260 <= x <= 19290 ; y = -10849.0000 +      0.5667 x ; interpolation
19290 <= x <= 19320 ; y =  10370.0000 +     -0.5333 x ; interpolation
19320 <= x <= 19350 ; y = -10238.0000 +      0.5333 x ; interpolation
19350 <= x <= 19380 ; y =  10402.0000 +     -0.5333 x ; interpolation
19380 <= x <= 19410 ; y = -10916.0000 +      0.5667 x ; interpolation
19410 <= x <= 19440 ; y =  11082.0000 +     -0.5667 x ; interpolation
19440 <= x <= 19470 ; y = -10950.0000 +      0.5667 x ; interpolation
19470 <= x <= 19500 ; y =  11116.0000 +     -0.5667 x ; interpolation
19500 <= x <= 19530 ; y = -10334.0000 +      0.5333 x ; interpolation
19530 <= x <= 19560 ; y =  11149.0000 +     -0.5667 x ; interpolation
19560 <= x <= 19590 ; y = -11019.0000 +      0.5667 x ; interpolation
19590 <= x <= 19620 ; y =  10530.0000 +     -0.5333 x ; interpolation
19620 <= x <= 19650 ; y = -10398.0000 +      0.5333 x ; interpolation
19650 <= x <= 19680 ; y =  11217.0000 +     -0.5667 x ; interpolation
19680 <= x <= 19710 ; y =  -5839.0000 +      0.3000 x ; interpolation
19710 <= x <= 19740 ; y =   5330.0000 +     -0.2667 x ; interpolation
19740 <= x <= 19770 ; y = -11120.0000 +      0.5667 x ; interpolation
19770 <= x <= 19800 ; y =  12604.0000 +     -0.6333 x ; interpolation
19800 <= x <= 19830 ; y = -12476.0000 +      0.6333 x ; interpolation
19830 <= x <= 19860 ; y =  11320.0000 +     -0.5667 x ; interpolation
19860 <= x <= 19890 ; y =  -3244.0000 +      0.1667 x ; interpolation
19890 <= x <= 19920 ; y =  -6559.0000 +      0.3333 x ; interpolation
19920 <= x <= 19950 ; y =   6057.0000 +     -0.3000 x ; interpolation
19950 <= x <= 19980 ; y =  -3253.0000 +      0.1667 x ; interpolation
19980 <= x <= 20010 ; y =   3407.0000 +     -0.1667 x ; interpolation
20010 <= x <= 20040 ; y =  -6598.0000 +      0.3333 x ; interpolation
20040 <= x <= 20070 ; y =   6762.0000 +     -0.3333 x ; interpolation
20070 <= x <= 20100 ; y =  -5280.0000 +      0.2667 x ; interpolation
20100 <= x <= 20130 ; y =   4770.0000 +     -0.2333 x ; interpolation
20130 <= x <= 20160 ; y =  -5295.0000 +      0.2667 x ; interpolation
20160 <= x <= 20190 ; y =   6129.0000 +     -0.3000 x ; interpolation
20190 <= x <= 20220 ; y =  -5312.0000 +      0.2667 x ; interpolation
20220 <= x <= 20250 ; y =   4798.0000 +     -0.2333 x ; interpolation
20250 <= x <= 20280 ; y =  -4652.0000 +      0.2333 x ; interpolation
20280 <= x <= 20310 ; y =  -1272.0000 +      0.0667 x ; interpolation
20310 <= x <= 20340 ; y =     82.0000 +      0.0000 x ; interpolation
20340 <= x <= 20370 ; y =   -596.0000 +      0.0333 x ; interpolation
20370 <= x <= 20400 ; y =   2120.0000 +     -0.1000 x ; interpolation
20400 <= x <= 20430 ; y =  -1960.0000 +      0.1000 x ; interpolation
20430 <= x <= 20460 ; y =    764.0000 +     -0.0333 x ; interpolation
20460 <= x <= 20490 ; y =   -600.0000 +      0.0333 x ; interpolation
20490 <= x <= 20520 ; y =    766.0000 +     -0.0333 x ; interpolation
20520 <= x <= 20550 ; y =    766.0000 +     -0.0333 x ; interpolation
20550 <= x <= 20580 ; y =  12411.0000 +     -0.6000 x ; interpolation
20580 <= x <= 20610 ; y =  24073.0000 +     -1.1667 x ; interpolation
20610 <= x <= 20640 ; y =   2089.0000 +     -0.1000 x ; interpolation
20640 <= x <= 20670 ; y = -26119.0000 +      1.2667 x ; interpolation
20670 <= x <= 20700 ; y = -13028.0000 +      0.6333 x ; interpolation
20700 <= x <= 20730 ; y =  18712.0000 +     -0.9000 x ; interpolation
20730 <= x <= 20760 ; y = -17911.0000 +      0.8667 x ; interpolation
20760 <= x <= 20790 ; y =  11845.0000 +     -0.5667 x ; interpolation
20790 <= x <= 20820 ; y = -11717.0000 +      0.5667 x ; interpolation
20820 <= x <= 20850 ; y =  11879.0000 +     -0.5667 x ; interpolation
20850 <= x <= 20880 ; y = -11751.0000 +      0.5667 x ; interpolation
20880 <= x <= 20910 ; y =  11913.0000 +     -0.5667 x ; interpolation
20910 <= x <= 20940 ; y = -12482.0000 +      0.6000 x ; interpolation
20940 <= x <= 20970 ; y =  12646.0000 +     -0.6000 x ; interpolation
20970 <= x <= 21000 ; y = -13217.0000 +      0.6333 x ; interpolation
21000 <= x <= 21030 ; y =  12683.0000 +     -0.6000 x ; interpolation
21030 <= x <= 21060 ; y = -12553.0000 +      0.6000 x ; interpolation
21060 <= x <= 21090 ; y =  12719.0000 +     -0.6000 x ; interpolation
21090 <= x <= 21120 ; y = -11886.0000 +      0.5667 x ; interpolation
21120 <= x <= 21150 ; y =  12050.0000 +     -0.5667 x ; interpolation
21150 <= x <= 21180 ; y = -12625.0000 +      0.6000 x ; interpolation
21180 <= x <= 21210 ; y =  12791.0000 +     -0.6000 x ; interpolation
21210 <= x <= 21240 ; y = -12661.0000 +      0.6000 x ; interpolation
21240 <= x <= 21270 ; y =  13535.0000 +     -0.6333 x ; interpolation
21270 <= x <= 21300 ; y = -12698.0000 +      0.6000 x ; interpolation
21300 <= x <= 21330 ; y =  13572.0000 +     -0.6333 x ; interpolation
21330 <= x <= 21360 ; y = -13446.0000 +      0.6333 x ; interpolation
21360 <= x <= 21390 ; y =  12186.0000 +     -0.5667 x ; interpolation
21390 <= x <= 21420 ; y =   5769.0000 +     -0.2667 x ; interpolation
21420 <= x <= 21450 ; y =  -5655.0000 +      0.2667 x ; interpolation
21450 <= x <= 21480 ; y = -12090.0000 +      0.5667 x ; interpolation
